name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Natal, RN, Brasil",2003-11-12,33.1,26.9,29.7,36.2,29.5,33.2,22.7,66.8,0.0,0.0,0.0,,,,,33.5,131.7,1013.3,44.1,13.9,,,,,2003-11-12T04:54:01,2003-11-12T17:15:54,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-13,33.1,26.1,29.2,37.1,26.1,32.8,23.3,71.1,0.0,0.0,0.0,,,,,31.3,127.9,1014.1,61.3,14.0,,,,,2003-11-13T04:54:02,2003-11-13T17:16:09,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-14,33.1,25.7,29.2,38.2,25.7,32.1,23.1,71.0,0.0,0.0,0.0,,,,,29.5,136.6,1013.2,56.7,14.0,,,,,2003-11-14T04:54:03,2003-11-14T17:16:25,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-15,32.4,25.1,29.1,38.2,25.1,32.4,23.4,72.2,0.0,0.0,0.0,,,,,37.1,135.1,1012.6,74.3,13.6,,,,,2003-11-15T04:54:06,2003-11-15T17:16:42,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-16,34.1,26.1,29.4,38.4,26.1,32.6,22.9,69.5,0.0,0.0,0.0,,,,,37.1,145.5,1012.3,60.8,13.5,,,,,2003-11-16T04:54:09,2003-11-16T17:17:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-17,33.1,26.1,29.5,38.2,26.1,32.9,23.3,70.9,0.0,0.0,0.0,,,,,35.3,142.0,1011.8,52.5,14.0,,,,,2003-11-17T04:54:13,2003-11-17T17:17:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-18,33.1,25.1,28.9,37.9,25.1,32.0,23.5,74.1,0.0,0.0,0.0,,,,,37.1,146.3,1011.6,60.4,12.0,,,,,2003-11-18T04:54:19,2003-11-18T17:17:38,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-19,33.2,25.7,29.2,36.4,25.7,31.8,22.9,70.5,0.0,0.0,0.0,,,,,31.3,138.2,1011.2,52.7,13.0,,,,,2003-11-19T04:54:25,2003-11-19T17:17:57,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-20,32.7,26.1,29.6,38.0,26.1,33.5,23.6,70.9,0.0,0.0,0.0,,,,,33.5,135.4,1012.2,62.1,13.9,,,,,2003-11-20T04:54:32,2003-11-20T17:18:18,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-21,33.1,26.1,29.7,38.2,26.1,33.5,23.4,69.5,0.0,0.0,0.0,,,,,37.1,143.2,1012.8,60.0,14.0,,,,,2003-11-21T04:54:40,2003-11-21T17:18:39,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-22,33.1,26.1,29.5,37.1,26.1,32.9,22.8,67.8,0.0,0.0,0.0,,,,,38.9,143.3,1011.8,58.2,14.3,,,,,2003-11-22T04:54:49,2003-11-22T17:19:01,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-23,32.4,26.1,29.3,36.9,26.1,32.5,22.6,67.7,0.0,0.0,0.0,,,,,37.1,143.4,1011.8,50.9,14.1,,,,,2003-11-23T04:55:00,2003-11-23T17:19:23,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-24,33.2,26.1,29.1,36.4,26.1,32.0,22.4,68.2,0.0,0.0,0.0,,,,,37.1,139.4,1011.8,51.7,14.0,,,,,2003-11-24T04:55:11,2003-11-24T17:19:46,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-25,32.7,26.1,29.3,38.0,26.1,33.2,23.5,71.3,0.0,0.0,0.0,,,,,33.5,141.1,1013.1,60.8,14.0,,,,,2003-11-25T04:55:23,2003-11-25T17:20:10,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-26,32.2,26.1,29.3,38.0,26.1,33.5,23.8,72.6,0.0,0.0,0.0,,,,,35.3,128.5,1013.9,61.3,13.2,,,,,2003-11-26T04:55:36,2003-11-26T17:20:34,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-27,32.2,26.1,29.2,36.9,26.1,32.4,22.9,69.8,0.0,0.0,0.0,,,,,31.3,134.6,1012.3,56.3,13.6,,,,,2003-11-27T04:55:49,2003-11-27T17:20:59,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-28,33.1,26.1,29.5,36.9,26.1,32.9,22.8,68.2,0.0,0.0,0.0,,,,,31.3,127.4,1010.6,57.8,13.7,,,,,2003-11-28T04:56:04,2003-11-28T17:21:24,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-29,33.1,26.1,29.5,38.2,26.1,32.9,23.2,69.9,0.0,0.0,0.0,,,,,37.1,130.0,1010.5,63.0,13.9,,,,,2003-11-29T04:56:20,2003-11-29T17:21:50,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-11-30,33.1,26.1,29.8,39.4,26.1,34.1,23.7,70.2,0.0,0.0,0.0,,,,,37.1,134.7,1011.2,59.6,14.1,,,,,2003-11-30T04:56:36,2003-11-30T17:22:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-01,33.1,26.1,29.8,38.2,26.1,34.2,23.7,70.5,0.0,0.0,0.0,,,,,29.5,133.0,1011.5,72.6,14.1,,,,,2003-12-01T04:56:53,2003-12-01T17:22:43,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-02,32.1,27.1,29.6,38.0,29.7,34.0,23.7,71.2,0.0,0.0,0.0,,,,,29.5,125.8,1011.0,77.4,14.1,,,,,2003-12-02T04:57:12,2003-12-02T17:23:11,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-03,33.1,27.1,29.5,36.9,29.7,33.0,22.8,68.1,0.0,0.0,0.0,,,,,27.7,131.9,1011.2,55.7,14.1,,,,,2003-12-03T04:57:31,2003-12-03T17:23:38,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-04,33.2,25.1,29.6,38.2,25.1,33.7,23.6,71.1,0.0,0.0,0.0,,,,,29.5,147.9,1011.5,67.1,13.6,,,,,2003-12-04T04:57:50,2003-12-04T17:24:06,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-05,34.1,27.1,30.0,39.5,30.2,34.6,23.8,69.9,0.0,0.0,0.0,,,,,29.5,131.1,1011.7,53.8,14.0,,,,,2003-12-05T04:58:11,2003-12-05T17:24:35,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-06,33.1,27.1,29.6,38.2,29.7,33.6,23.4,70.1,0.0,0.0,0.0,,,,,29.5,125.5,1012.1,52.5,14.0,,,,,2003-12-06T04:58:32,2003-12-06T17:25:03,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-07,33.4,27.1,30.0,39.3,29.7,34.8,24.0,70.7,0.0,0.0,0.0,,,,,25.9,131.8,1012.3,53.8,13.2,,,,,2003-12-07T04:58:54,2003-12-07T17:25:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-08,33.1,27.1,29.9,38.2,30.2,34.1,23.4,68.9,0.0,0.0,0.0,,,,,40.7,145.6,1013.2,66.7,13.6,,,,,2003-12-08T04:59:17,2003-12-08T17:26:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-09,33.1,26.1,29.7,36.7,26.1,32.9,22.6,66.6,0.0,0.0,0.0,,,,,31.3,129.7,1014.2,45.0,14.0,,,,,2003-12-09T04:59:40,2003-12-09T17:26:31,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-10,33.1,26.1,29.5,38.0,26.1,32.9,23.1,69.4,0.0,0.0,0.0,,,,,37.1,134.6,1013.3,58.3,14.0,,,,,2003-12-10T05:00:04,2003-12-10T17:27:01,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-11,33.1,26.1,29.5,39.4,26.1,33.7,23.8,72.4,0.0,0.0,0.0,,,,,33.5,150.0,1013.2,72.9,13.3,,,,,2003-12-11T05:00:29,2003-12-11T17:27:31,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-12,33.4,26.1,29.5,37.1,26.1,32.6,22.8,68.3,0.0,0.0,0.0,,,,,40.7,147.2,1012.4,59.6,13.3,,,,,2003-12-12T05:00:54,2003-12-12T17:28:01,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-13,33.1,27.1,29.9,38.2,29.7,34.1,23.5,69.4,0.0,0.0,0.0,,,,,29.5,124.0,1012.0,53.3,11.4,,,,,2003-12-13T05:01:20,2003-12-13T17:28:31,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-14,33.1,25.1,29.8,38.2,25.1,34.2,23.6,70.3,0.0,0.0,0.0,,,,,33.5,120.8,1012.5,65.0,14.0,,,,,2003-12-14T05:01:47,2003-12-14T17:29:02,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-15,33.4,27.1,30.1,38.4,30.8,34.6,23.7,69.3,0.0,0.0,0.0,,,,,37.1,126.5,1012.9,64.2,14.0,,,,,2003-12-15T05:02:13,2003-12-15T17:29:32,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-16,33.1,27.1,30.1,37.1,29.7,34.0,23.0,66.6,0.0,0.0,0.0,,,,,25.9,119.4,1013.0,63.8,13.6,,,,,2003-12-16T05:02:41,2003-12-16T17:30:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-17,32.1,26.4,29.0,38.0,26.4,33.1,23.8,74.1,0.0,0.0,0.0,,,,,29.5,122.3,1012.7,68.8,13.3,,,,,2003-12-17T05:03:09,2003-12-17T17:30:33,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-18,33.1,26.6,29.7,38.2,26.6,33.6,23.2,68.9,0.0,0.0,0.0,,,,,33.5,133.2,1013.3,57.4,13.0,,,,,2003-12-18T05:03:37,2003-12-18T17:31:03,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-19,33.1,27.1,29.6,37.1,29.7,33.0,22.6,66.8,0.0,0.0,0.0,,,,,35.3,153.5,1014.2,59.6,12.5,,,,,2003-12-19T05:04:06,2003-12-19T17:31:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-20,30.1,25.1,27.3,36.3,25.1,30.3,24.6,85.3,0.0,0.0,0.0,,,,,29.5,171.2,1014.4,83.9,9.5,,,,,2003-12-20T05:04:35,2003-12-20T17:32:03,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-21,32.1,25.1,28.7,38.0,25.1,31.7,23.7,75.6,0.0,0.0,0.0,,,,,25.9,156.9,1013.9,63.0,12.4,,,,,2003-12-21T05:05:04,2003-12-21T17:32:33,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-22,33.1,25.6,29.3,38.2,25.6,32.6,23.5,72.0,0.0,0.0,0.0,,,,,27.7,132.9,1012.4,50.4,14.0,,,,,2003-12-22T05:05:34,2003-12-22T17:33:03,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-23,33.1,26.1,29.5,38.0,26.1,33.2,23.5,71.4,0.0,0.0,0.0,,,,,25.9,120.0,1012.1,55.4,14.0,,,,,2003-12-23T05:06:04,2003-12-23T17:33:33,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-24,33.1,26.1,29.7,38.2,26.1,33.4,23.5,70.6,0.0,0.0,0.0,,,,,29.5,137.4,1012.2,60.4,14.0,,,,,2003-12-24T05:06:34,2003-12-24T17:34:02,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-25,33.9,26.9,29.6,39.6,29.7,34.0,23.9,72.1,0.0,0.0,0.0,,,,,37.1,152.9,1012.4,77.7,13.5,,,,,2003-12-25T05:07:04,2003-12-25T17:34:31,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-26,33.2,27.1,29.8,38.2,30.2,33.7,23.2,68.6,0.0,0.0,0.0,,,,,33.5,145.6,1011.5,62.4,13.6,,,,,2003-12-26T05:07:35,2003-12-26T17:35:00,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-27,33.1,26.1,29.4,38.2,26.1,33.5,23.6,71.7,0.0,0.0,0.0,,,,,33.5,152.2,1010.8,53.3,14.0,,,,,2003-12-27T05:08:05,2003-12-27T17:35:28,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-28,32.1,27.1,29.3,39.3,30.8,34.8,25.0,77.9,0.0,0.0,0.0,,,,,33.5,139.4,1010.2,71.7,11.4,,,,,2003-12-28T05:08:36,2003-12-28T17:35:56,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-29,32.2,27.7,29.8,36.9,31.7,34.5,24.0,71.8,0.0,0.0,0.0,,,,,29.5,140.6,1011.0,72.9,13.3,,,,,2003-12-29T05:09:07,2003-12-29T17:36:23,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-30,33.4,26.6,28.8,38.9,26.6,33.0,24.5,78.4,0.0,0.0,0.0,,,,,40.7,153.3,1011.5,78.8,11.0,,,,,2003-12-30T05:09:38,2003-12-30T17:36:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2003-12-31,33.4,26.1,29.3,38.2,26.1,32.6,23.3,71.1,0.0,0.0,0.0,,,,,38.9,160.2,1012.0,56.7,14.0,,,,,2003-12-31T05:10:08,2003-12-31T17:37:17,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-01,33.1,26.1,29.4,39.4,26.1,33.5,23.6,71.7,0.0,0.0,0.0,,,,,24.1,138.2,1012.7,68.6,13.9,,,,,2004-01-01T05:10:39,2004-01-01T17:37:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-02,33.4,26.1,30.0,39.4,26.1,34.2,24.0,71.5,0.0,0.0,0.0,,,,,24.1,131.8,1011.6,68.8,14.0,,,,,2004-01-02T05:11:10,2004-01-02T17:38:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-03,33.1,27.9,30.1,39.4,32.7,36.2,25.2,75.7,0.0,0.0,0.0,,,,,33.5,146.2,1010.7,83.3,14.1,,,,,2004-01-03T05:11:41,2004-01-03T17:38:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-04,33.1,27.1,30.0,39.4,30.2,35.1,24.3,71.9,0.0,0.0,0.0,,,,,33.5,137.8,1010.7,80.4,12.5,,,,,2004-01-04T05:12:11,2004-01-04T17:38:58,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82599099999,82595099999"
"Natal, RN, Brasil",2004-01-05,34.1,26.1,29.9,39.5,26.1,34.0,23.4,69.1,0.0,0.0,0.0,,,,,31.3,152.4,1010.7,52.6,13.7,,,,,2004-01-05T05:12:41,2004-01-05T17:39:22,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-06,33.1,26.9,29.8,39.4,29.7,34.4,23.9,71.3,0.0,0.0,0.0,,,,,29.5,144.0,1011.4,56.3,13.2,,,,,2004-01-06T05:13:11,2004-01-06T17:39:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-07,34.1,26.1,30.2,39.5,26.1,34.8,23.9,69.9,0.0,0.0,0.0,,,,,37.1,157.1,1011.4,44.1,14.7,,,,,2004-01-07T05:13:41,2004-01-07T17:40:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-08,33.1,26.1,29.7,40.8,26.1,34.9,24.9,76.4,0.0,0.0,0.0,,,,,35.3,155.1,1010.6,68.5,14.1,,,,,2004-01-08T05:14:11,2004-01-08T17:40:30,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-09,33.6,27.1,30.2,38.2,29.7,34.6,23.5,68.3,0.0,0.0,0.0,,,,,35.3,154.9,1010.6,65.4,13.6,,,,,2004-01-09T05:14:40,2004-01-09T17:40:51,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-10,32.1,25.1,29.1,38.1,25.1,33.1,24.1,75.1,0.0,0.0,0.0,,,,,22.3,113.3,1011.4,62.1,14.0,,,,,2004-01-10T05:15:09,2004-01-10T17:41:11,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-11,34.1,26.4,30.1,42.1,26.4,35.9,25.0,74.8,0.0,0.0,0.0,,,,,29.5,139.6,1011.3,77.8,13.7,,,,,2004-01-11T05:15:38,2004-01-11T17:41:31,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-12,32.4,26.1,29.6,40.8,26.1,36.2,25.8,80.5,0.0,0.0,0.0,,,,,24.1,137.7,1012.1,85.2,12.2,,,,,2004-01-12T05:16:06,2004-01-12T17:41:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-13,32.7,27.1,30.0,40.8,30.8,36.8,25.9,79.5,0.0,0.0,0.0,,,,,24.1,118.2,1011.7,86.7,12.4,,,,,2004-01-13T05:16:34,2004-01-13T17:42:08,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-14,31.2,26.9,28.4,39.3,30.5,33.7,25.5,84.5,0.0,0.0,0.0,,,,,24.1,119.0,1011.4,90.0,11.8,,,,,2004-01-14T05:17:01,2004-01-14T17:42:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-15,32.1,26.1,29.0,40.8,26.1,34.3,25.7,83.0,0.0,0.0,0.0,,,,,22.3,130.4,1011.5,78.3,13.3,,,,,2004-01-15T05:17:28,2004-01-15T17:42:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-16,33.1,27.1,29.8,42.3,30.8,36.3,25.7,79.1,0.0,0.0,0.0,,,,,22.3,114.7,1010.2,75.4,13.4,,,,,2004-01-16T05:17:55,2004-01-16T17:42:57,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-17,33.1,26.7,29.9,40.7,26.7,35.7,25.2,76.5,0.0,0.0,0.0,,,,,22.3,105.3,1009.8,65.0,13.8,,,,,2004-01-17T05:18:21,2004-01-17T17:43:12,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-18,32.1,27.1,29.0,39.3,30.2,34.1,25.0,79.3,0.0,0.0,0.0,,,,,33.5,358.7,1012.0,80.0,11.7,,,,,2004-01-18T05:18:46,2004-01-18T17:43:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-19,32.1,26.1,29.1,39.3,26.1,33.5,24.5,77.1,0.0,0.0,0.0,,,,,16.6,113.4,1011.6,91.7,12.7,,,,,2004-01-19T05:19:11,2004-01-19T17:43:39,0.92,Overcast,Cloudy skies throughout the day.,cloudy,82599099999
"Natal, RN, Brasil",2004-01-20,30.1,25.1,27.2,36.3,25.1,29.5,24.4,85.0,0.0,0.0,0.0,,,,,16.6,149.3,1011.9,93.8,11.0,,,,,2004-01-20T05:19:36,2004-01-20T17:43:51,0.96,Overcast,Cloudy skies throughout the day.,cloudy,82599099999
"Natal, RN, Brasil",2004-01-21,32.1,24.1,27.9,38.0,24.1,30.6,23.9,79.9,0.0,0.0,0.0,,,,,22.3,137.4,1011.4,90.0,12.3,,,,,2004-01-21T05:20:00,2004-01-21T17:44:02,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-22,28.1,25.1,26.6,32.1,25.1,28.5,24.4,87.5,0.0,0.0,0.0,,,,,18.4,88.5,1010.7,90.0,11.6,,,,,2004-01-22T05:20:23,2004-01-22T17:44:12,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
"Natal, RN, Brasil",2004-01-23,31.1,26.1,28.4,37.8,26.1,32.8,25.0,82.0,0.0,0.0,0.0,,,,,25.9,128.3,1010.4,90.0,11.7,,,,,2004-01-23T05:20:46,2004-01-23T17:44:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82599099999
