name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Recife, PE, Brasil",2003-11-21,33.1,26.1,29.0,38.2,26.1,31.8,22.3,67.8,0.0,0.0,0.0,,,,,24.1,127.5,1013.5,52.5,13.8,,,,,2003-11-21T04:49:58,2003-11-21T17:20:39,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-22,32.1,26.1,28.7,35.9,26.1,31.0,21.7,66.6,0.0,0.0,0.0,,,,,24.1,145.8,1012.4,61.7,13.9,,,,,2003-11-22T04:50:05,2003-11-22T17:21:03,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-23,30.1,24.9,27.6,32.1,24.9,28.8,20.2,64.7,0.0,0.0,0.0,,,,,18.4,143.1,1011.8,54.8,14.1,,,,,2003-11-23T04:50:13,2003-11-23T17:21:27,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-24,30.1,26.1,28.2,32.0,26.1,29.5,19.7,60.2,0.0,0.0,0.0,,,,,18.4,142.3,1012.1,48.3,14.0,,,,,2003-11-24T04:50:22,2003-11-24T17:21:53,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-25,30.4,26.1,28.3,32.6,26.1,30.2,20.9,64.2,0.0,0.0,0.0,,,,,18.4,129.0,1013.4,57.0,14.1,,,,,2003-11-25T04:50:31,2003-11-25T17:22:19,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-26,30.1,27.1,28.4,32.6,28.8,30.4,20.9,63.9,0.0,0.0,0.0,,,,,20.5,116.5,1013.9,59.1,13.3,,,,,2003-11-26T04:50:42,2003-11-26T17:22:45,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-27,31.1,26.1,28.1,32.5,26.1,29.2,19.6,60.3,0.0,0.0,0.0,,,,,20.5,120.6,1012.1,47.1,14.0,,,,,2003-11-27T04:50:54,2003-11-27T17:23:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-28,30.1,26.1,28.2,32.0,26.1,29.5,19.7,60.1,0.0,0.0,0.0,,,,,16.6,107.1,1010.5,47.4,14.1,,,,,2003-11-28T04:51:07,2003-11-28T17:23:39,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-29,30.1,26.7,28.4,32.6,26.7,30.3,20.7,63.2,0.0,0.0,0.0,,,,,18.4,121.0,1010.6,57.5,14.0,,,,,2003-11-29T04:51:20,2003-11-29T17:24:07,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-11-30,30.4,26.9,28.5,33.2,28.5,30.8,21.3,65.3,0.0,0.0,0.0,,,,,22.3,126.1,1011.4,66.7,14.0,,,,,2003-11-30T04:51:35,2003-11-30T17:24:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-01,30.7,25.1,28.2,33.4,25.1,30.1,21.3,66.8,0.0,0.0,0.0,,,,,16.6,115.2,1011.3,71.7,13.3,,,,,2003-12-01T04:51:50,2003-12-01T17:25:04,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-02,30.7,26.1,28.3,33.2,26.1,30.1,21.1,65.6,0.0,0.0,0.0,,,,,18.4,103.4,1010.6,49.2,14.0,,,,,2003-12-02T04:52:07,2003-12-02T17:25:33,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-03,31.1,27.1,28.5,33.8,28.9,30.7,21.1,64.3,0.0,0.0,0.0,,,,,18.4,88.7,1011.0,54.5,14.3,,,,,2003-12-03T04:52:24,2003-12-03T17:26:02,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-04,30.1,27.1,28.6,32.6,28.8,30.9,21.3,65.0,0.0,0.0,0.0,,,,,14.8,120.9,1011.3,60.9,13.3,,,,,2003-12-04T04:52:42,2003-12-04T17:26:31,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-05,31.1,27.1,28.8,34.7,29.3,31.5,21.9,66.7,0.0,0.0,0.0,,,,,18.4,107.6,1011.5,58.8,14.0,,,,,2003-12-05T04:53:01,2003-12-05T17:27:01,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-06,31.1,27.1,28.6,33.1,28.9,30.8,21.2,64.5,0.0,0.0,0.0,,,,,18.4,95.3,1012.0,49.2,14.0,,,,,2003-12-06T04:53:21,2003-12-06T17:27:31,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-07,30.2,27.1,28.6,33.4,29.3,31.2,21.9,67.6,0.0,0.0,0.0,,,,,18.4,101.5,1012.4,56.7,13.1,,,,,2003-12-07T04:53:42,2003-12-07T17:28:02,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-08,31.1,27.1,28.9,34.3,29.3,31.6,21.9,66.3,0.0,0.0,0.0,,,,,20.5,120.7,1013.7,59.2,13.6,,,,,2003-12-08T04:54:03,2003-12-08T17:28:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-09,31.6,27.1,29.1,34.9,29.1,32.0,22.0,66.1,0.0,0.0,0.0,,,,,22.3,122.9,1014.4,45.0,14.0,,,,,2003-12-09T04:54:25,2003-12-09T17:29:03,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-10,32.1,27.1,29.2,35.9,29.3,32.0,21.9,65.3,0.0,0.0,0.0,,,,,22.3,116.0,1013.7,55.0,13.6,,,,,2003-12-10T04:54:48,2003-12-10T17:29:34,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-11,32.1,26.7,29.1,35.0,26.7,31.7,21.8,65.6,0.0,0.0,0.0,,,,,24.1,131.1,1013.9,72.1,12.8,,,,,2003-12-11T04:55:12,2003-12-11T17:30:05,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-12,32.1,26.1,28.9,35.9,26.1,31.4,22.1,67.3,0.0,0.0,0.0,,,,,24.1,148.3,1012.9,61.7,12.9,,,,,2003-12-12T04:55:36,2003-12-12T17:30:36,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-13,32.1,26.1,28.9,35.9,26.1,31.7,22.4,68.3,0.0,0.0,0.0,,,,,22.3,101.4,1012.1,56.7,11.2,,,,,2003-12-13T04:56:01,2003-12-13T17:31:07,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-14,33.1,26.1,29.2,39.4,26.1,32.7,22.7,68.3,0.0,0.0,0.0,,,,,25.9,110.7,1012.7,80.0,14.0,,,,,2003-12-14T04:56:27,2003-12-14T17:31:38,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-15,32.1,26.1,29.1,37.4,26.1,32.1,22.4,67.4,0.0,0.0,0.0,,,,,22.3,120.7,1013.2,71.3,13.7,,,,,2003-12-15T04:56:53,2003-12-15T17:32:09,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-16,29.1,25.1,27.0,32.9,25.1,28.6,22.4,76.3,0.0,0.0,0.0,,,,,14.8,102.4,1013.2,80.0,11.3,,,,,2003-12-16T04:57:20,2003-12-16T17:32:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-17,32.1,26.1,28.9,37.0,26.1,31.3,21.8,65.9,0.0,0.0,0.0,,,,,22.3,120.3,1012.7,55.4,14.0,,,,,2003-12-17T04:57:48,2003-12-17T17:33:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-18,30.1,27.1,28.6,33.4,28.6,30.8,21.1,63.8,0.0,0.0,0.0,,,,,22.3,138.5,1013.7,70.9,13.1,,,,,2003-12-18T04:58:15,2003-12-18T17:33:41,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-19,32.1,26.1,28.4,34.3,26.1,30.4,21.0,64.6,0.0,0.0,0.0,,,,,20.5,171.7,1015.3,79.1,12.2,,,,,2003-12-19T04:58:44,2003-12-19T17:34:12,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-20,30.1,25.9,27.9,32.6,25.9,29.2,20.6,64.9,0.0,0.0,0.0,,,,,24.1,183.7,1014.7,85.7,14.1,,,,,2003-12-20T04:59:13,2003-12-20T17:34:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-21,31.1,26.1,28.4,33.1,26.1,30.2,20.5,62.8,0.0,0.0,0.0,,,,,16.6,168.5,1013.8,42.1,12.9,,,,,2003-12-21T04:59:42,2003-12-21T17:35:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-22,30.1,25.9,27.8,33.4,25.9,29.9,22.1,71.6,0.0,0.0,0.0,,,,,18.4,134.0,1012.5,64.6,12.0,,,,,2003-12-22T05:00:11,2003-12-22T17:35:42,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-23,30.2,27.1,28.5,32.6,28.9,30.7,21.0,64.0,0.0,0.0,0.0,,,,,16.6,111.2,1011.7,67.9,13.5,,,,,2003-12-23T05:00:41,2003-12-23T17:36:11,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-24,30.7,25.1,28.4,33.4,25.1,30.4,21.0,64.2,0.0,0.0,0.0,,,,,14.8,110.8,1012.1,56.1,14.3,,,,,2003-12-24T05:01:12,2003-12-24T17:36:40,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-25,30.4,27.1,28.9,33.5,28.9,31.6,21.7,65.3,0.0,0.0,0.0,,,,,22.3,142.3,1012.8,63.9,14.0,,,,,2003-12-25T05:01:42,2003-12-25T17:37:09,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-26,30.4,27.1,28.7,32.1,28.9,30.6,20.7,62.3,0.0,0.0,0.0,,,,,33.5,156.1,1011.7,53.6,13.9,,,,,2003-12-26T05:02:13,2003-12-26T17:37:37,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-27,30.2,27.1,28.6,33.4,28.8,31.0,21.4,65.0,0.0,0.0,0.0,,,,,18.4,136.9,1010.8,51.3,14.1,,,,,2003-12-27T05:02:44,2003-12-27T17:38:05,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-28,30.1,27.1,28.6,34.3,29.3,31.5,22.3,69.1,0.0,0.0,0.0,,,,,20.5,138.9,1010.4,78.8,12.3,,,,,2003-12-28T05:03:15,2003-12-28T17:38:32,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-29,29.1,26.2,28.1,32.2,26.2,30.7,22.2,70.5,0.0,0.0,0.0,,,,,24.1,132.5,1011.3,78.8,12.0,,,,,2003-12-29T05:03:47,2003-12-29T17:38:59,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-30,31.1,27.1,28.7,35.6,28.9,31.2,21.6,65.8,0.0,0.0,0.0,,,,,24.1,148.4,1012.2,70.8,13.9,,,,,2003-12-30T05:04:18,2003-12-30T17:39:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2003-12-31,31.1,27.1,28.7,33.8,28.9,30.7,20.8,62.6,0.0,0.0,0.0,,,,,22.3,152.1,1012.6,67.9,13.6,,,,,2003-12-31T05:04:50,2003-12-31T17:39:52,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-01,30.7,27.1,28.6,32.9,28.6,30.5,20.6,62.0,0.0,0.0,0.0,,,,,16.6,105.0,1012.4,62.5,13.3,,,,,2004-01-01T05:05:21,2004-01-01T17:40:17,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-02,31.1,27.1,28.7,34.7,28.9,31.3,21.6,65.9,0.0,0.0,0.0,,,,,18.4,101.8,1011.5,53.8,14.0,,,,,2004-01-02T05:05:53,2004-01-02T17:40:41,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-03,31.1,27.9,29.0,35.6,30.5,32.2,22.4,67.6,0.0,0.0,0.0,,,,,22.3,123.8,1010.7,68.3,14.0,,,,,2004-01-03T05:06:25,2004-01-03T17:41:05,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-04,31.1,27.1,29.0,34.7,29.7,31.7,22.0,66.4,0.0,0.0,0.0,,,,,18.4,131.0,1010.7,71.7,12.5,,,,,2004-01-04T05:06:56,2004-01-04T17:41:29,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-05,31.1,27.1,28.8,33.8,28.9,30.7,20.7,61.8,0.0,0.0,0.0,,,,,18.4,149.1,1011.1,65.0,13.6,,,,,2004-01-05T05:07:28,2004-01-05T17:41:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-06,30.1,26.1,28.3,32.6,26.1,30.5,21.5,67.2,0.0,0.0,0.0,,,,,18.4,150.9,1011.6,70.0,13.0,,,,,2004-01-06T05:07:59,2004-01-06T17:42:13,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-07,31.2,26.1,28.5,34.2,26.1,31.1,22.3,69.4,0.0,0.0,0.0,,,,,20.5,161.0,1011.9,78.4,13.3,,,,,2004-01-07T05:08:30,2004-01-07T17:42:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-08,31.1,25.9,28.4,33.8,25.9,30.5,22.3,70.3,0.0,0.0,0.0,,,,,24.1,150.7,1011.0,70.8,13.0,,,,,2004-01-08T05:09:01,2004-01-08T17:42:54,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-09,30.1,26.1,28.4,32.9,26.1,30.5,21.3,65.6,0.0,0.0,0.0,,,,,18.4,144.2,1010.6,59.6,13.5,,,,,2004-01-09T05:09:32,2004-01-09T17:43:14,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-10,29.1,26.1,27.9,33.5,26.1,30.6,23.0,74.8,0.0,0.0,0.0,,,,,20.5,105.1,1010.2,83.3,11.5,,,,,2004-01-10T05:10:03,2004-01-10T17:43:33,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-11,31.1,26.1,28.4,35.6,26.1,31.7,23.4,74.5,0.0,0.0,0.0,,,,,18.4,103.3,1011.2,74.2,13.5,,,,,2004-01-11T05:10:33,2004-01-11T17:43:51,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-12,32.1,26.4,29.1,38.0,26.4,33.0,23.7,73.3,0.0,0.0,0.0,,,,,20.5,108.0,1012.1,69.6,13.7,,,,,2004-01-12T05:11:03,2004-01-12T17:44:08,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-13,31.1,28.1,29.2,35.6,31.1,33.0,23.1,69.5,0.0,0.0,0.0,,,,,16.6,100.4,1011.4,79.5,13.9,,,,,2004-01-13T05:11:33,2004-01-13T17:44:24,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-14,31.1,25.1,29.0,35.6,25.1,32.5,23.1,71.0,0.0,0.0,0.0,,,,,18.4,95.9,1011.3,75.0,13.0,,,,,2004-01-14T05:12:02,2004-01-14T17:44:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-15,30.1,25.1,27.3,34.3,25.1,29.9,23.3,79.2,0.0,0.0,0.0,,,,,18.4,78.1,1010.6,78.3,11.7,,,,,2004-01-15T05:12:31,2004-01-15T17:44:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-16,30.1,24.4,28.1,35.2,24.4,31.5,23.7,77.0,0.0,0.0,0.0,,,,,16.6,80.2,1009.6,84.3,11.2,,,,,2004-01-16T05:13:00,2004-01-16T17:45:07,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-17,31.1,26.1,28.5,35.6,26.1,31.6,23.3,73.5,0.0,0.0,0.0,,,,,16.6,80.1,1009.4,75.4,14.0,,,,,2004-01-17T05:13:28,2004-01-17T17:45:20,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-18,32.1,24.1,27.4,36.9,24.1,29.2,22.1,73.6,0.0,0.0,0.0,,,,,20.5,2.1,1011.0,91.7,11.6,,,,,2004-01-18T05:13:56,2004-01-18T17:45:32,0.89,Overcast,Cloudy skies throughout the day.,cloudy,82899099999
"Recife, PE, Brasil",2004-01-19,30.1,24.1,27.5,32.6,24.1,29.0,20.7,67.0,0.0,0.0,0.0,,,,,18.4,90.2,1010.6,78.3,13.9,,,,,2004-01-19T05:14:23,2004-01-19T17:45:42,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-20,28.4,24.4,26.6,31.4,24.4,28.1,22.1,76.9,0.0,0.0,0.0,,,,,16.6,36.3,1011.3,85.4,12.9,,,,,2004-01-20T05:14:50,2004-01-20T17:45:52,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-21,30.1,23.1,27.4,33.4,23.1,29.2,21.7,71.9,0.0,0.0,0.0,,,,,16.6,112.5,1010.6,70.9,13.1,,,,,2004-01-21T05:15:16,2004-01-21T17:46:01,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-22,27.2,23.4,25.7,29.7,23.4,26.3,22.5,83.0,0.0,0.0,0.0,,,,,22.3,70.8,1010.4,75.7,8.4,,,,,2004-01-22T05:15:41,2004-01-22T17:46:09,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
"Recife, PE, Brasil",2004-01-23,30.1,25.1,28.0,33.6,25.1,30.2,22.3,71.4,0.0,0.0,0.0,,,,,18.4,115.6,1010.3,74.8,13.0,,,,,2004-01-23T05:16:07,2004-01-23T17:46:15,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82899099999
