name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Caucaia, CE, Brasil",2003-11-10,31.1,25.9,28.2,32.0,25.9,29.6,20.7,64.9,0.0,0.0,0.0,,,,,31.3,99.1,1011.0,53.0,14.0,,,,,2003-11-10T05:10:25,2003-11-10T17:26:38,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-11,31.1,26.1,28.1,32.7,26.1,29.8,21.2,67.2,0.0,0.0,0.0,,,,,33.5,106.1,1011.2,47.6,14.0,,,,,2003-11-11T05:10:26,2003-11-11T17:26:49,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-12,30.1,25.4,27.4,34.3,25.4,29.5,22.4,74.2,0.0,0.0,0.0,,,,,25.9,100.9,1011.5,68.8,13.0,,,,,2003-11-12T05:10:28,2003-11-12T17:27:01,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-13,30.1,26.1,27.6,32.0,26.1,29.3,21.7,71.0,0.0,0.0,0.0,,,,,33.5,103.7,1012.8,49.2,13.6,,,,,2003-11-13T05:10:31,2003-11-13T17:27:14,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-14,30.4,25.9,27.9,32.6,25.9,29.4,21.2,67.4,0.0,0.0,0.0,,,,,29.5,105.3,1012.3,50.8,14.0,,,,,2003-11-14T05:10:35,2003-11-14T17:27:28,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-15,31.1,25.7,28.2,34.7,25.7,30.3,22.2,70.5,0.0,0.0,0.0,,,,,37.1,106.4,1010.9,52.9,14.0,,,,,2003-11-15T05:10:40,2003-11-15T17:27:43,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-16,31.2,26.1,28.5,33.8,26.1,30.5,21.5,66.6,0.0,0.0,0.0,,,,,33.5,105.7,1011.2,44.5,13.6,,,,,2003-11-16T05:10:46,2003-11-16T17:27:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-17,31.1,26.1,28.4,34.7,26.1,31.1,22.2,69.5,0.0,0.0,0.0,,,,,27.7,102.1,1010.0,42.5,14.0,,,,,2003-11-17T05:10:53,2003-11-17T17:28:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-18,30.4,26.1,27.9,33.4,26.1,29.9,22.1,71.0,0.0,0.0,0.0,,,,,35.3,113.5,1010.4,44.5,14.3,,,,,2003-11-18T05:11:00,2003-11-18T17:28:31,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-19,31.1,26.1,28.4,33.1,26.1,30.2,21.4,66.8,0.0,0.0,0.0,,,,,29.5,98.6,1010.2,60.5,13.8,,,,,2003-11-19T05:11:09,2003-11-19T17:28:48,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-20,31.1,25.9,28.2,34.7,25.9,30.2,22.2,70.8,0.0,0.0,0.0,,,,,25.9,94.6,1011.2,59.2,14.0,,,,,2003-11-20T05:11:18,2003-11-20T17:29:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-21,31.1,26.1,28.6,34.2,26.1,31.0,21.9,67.8,0.0,0.0,0.0,,,,,31.3,113.5,1011.0,49.1,14.0,,,,,2003-11-21T05:11:29,2003-11-21T17:29:25,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-22,32.1,26.1,28.2,34.3,26.1,30.2,21.8,69.2,0.0,0.0,0.0,,,,,33.5,103.5,1010.4,47.4,13.7,,,,,2003-11-22T05:11:40,2003-11-22T17:29:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-23,31.4,25.2,28.3,33.1,25.2,29.8,21.0,65.7,0.0,0.0,0.0,,,,,38.9,111.7,1009.9,42.6,13.2,,,,,2003-11-23T05:11:52,2003-11-23T17:30:05,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-24,31.1,25.9,27.9,32.5,25.9,29.4,21.2,67.9,0.0,0.0,0.0,,,,,33.5,105.7,1010.5,66.1,14.0,,,,,2003-11-24T05:12:05,2003-11-24T17:30:27,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-25,31.4,25.4,28.2,34.7,25.4,30.5,22.2,70.2,0.0,0.0,0.0,,,,,29.5,96.1,1011.4,52.2,14.1,,,,,2003-11-25T05:12:19,2003-11-25T17:30:48,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-26,30.7,22.7,28.0,34.3,22.7,30.3,22.2,71.5,0.0,0.0,0.0,,,,,27.7,101.6,1012.2,57.0,13.7,,,,,2003-11-26T05:12:34,2003-11-26T17:31:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-27,31.1,25.1,28.0,33.5,25.1,29.7,21.5,68.4,0.0,0.0,0.0,,,,,27.7,88.6,1010.9,52.9,13.5,,,,,2003-11-27T05:12:50,2003-11-27T17:31:33,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-28,31.1,25.4,27.8,32.6,25.4,29.2,21.2,67.9,0.0,0.0,0.0,,,,,29.5,109.2,1009.6,40.4,13.6,,,,,2003-11-28T05:13:07,2003-11-28T17:31:57,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-29,31.1,26.1,27.9,33.8,26.1,29.5,21.8,70.0,0.0,0.0,0.0,,,,,31.3,99.3,1009.6,60.5,13.6,,,,,2003-11-29T05:13:24,2003-11-29T17:32:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-11-30,31.2,26.1,28.1,35.5,26.1,30.3,22.3,71.8,0.0,0.0,0.0,,,,,24.1,90.5,1009.9,63.0,13.3,,,,,2003-11-30T05:13:42,2003-11-30T17:32:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-01,31.1,26.1,28.3,34.7,26.1,30.9,22.6,71.8,0.0,0.0,0.0,,,,,31.3,99.2,1010.1,51.3,14.0,,,,,2003-12-01T05:14:01,2003-12-01T17:33:11,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-02,31.1,26.7,28.1,34.7,26.7,30.5,22.2,70.5,0.0,0.0,0.0,,,,,27.7,90.3,1009.9,55.2,14.1,,,,,2003-12-02T05:14:21,2003-12-02T17:33:37,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-03,30.4,25.2,28.0,33.4,25.2,30.0,21.8,69.5,0.0,0.0,0.0,,,,,27.7,98.6,1010.2,45.4,13.7,,,,,2003-12-03T05:14:41,2003-12-03T17:34:03,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-04,31.2,25.4,28.5,34.6,25.4,30.5,21.6,66.9,0.0,0.0,0.0,,,,,27.7,95.4,1010.2,56.7,14.4,,,,,2003-12-04T05:15:02,2003-12-04T17:34:30,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-05,31.1,26.1,28.2,34.7,26.1,30.7,22.6,72.1,0.0,0.0,0.0,,,,,24.1,87.7,1011.0,65.9,13.9,,,,,2003-12-05T05:15:24,2003-12-05T17:34:57,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-06,31.1,26.1,28.5,33.8,26.1,30.6,21.6,66.9,0.0,0.0,0.0,,,,,29.5,101.6,1011.1,47.9,14.0,,,,,2003-12-06T05:15:47,2003-12-06T17:35:24,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-07,32.1,25.7,28.7,34.7,25.7,31.0,21.9,67.4,0.0,0.0,0.0,,,,,27.7,103.2,1011.3,56.7,13.7,,,,,2003-12-07T05:16:10,2003-12-07T17:35:52,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-08,31.1,27.1,28.7,35.6,29.6,32.0,22.9,71.3,0.0,0.0,0.0,,,,,29.5,100.4,1012.1,67.8,14.1,,,,,2003-12-08T05:16:34,2003-12-08T17:36:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-09,30.7,26.6,28.3,32.5,26.6,30.6,21.8,68.2,0.0,0.0,0.0,,,,,24.1,101.6,1013.2,53.8,14.0,,,,,2003-12-09T05:16:58,2003-12-09T17:36:49,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-10,31.1,25.7,28.3,33.4,25.7,30.3,21.7,67.9,0.0,0.0,0.0,,,,,24.1,94.6,1012.5,55.0,14.0,,,,,2003-12-10T05:17:23,2003-12-10T17:37:18,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-11,31.1,26.1,28.5,35.6,26.1,31.2,22.8,71.7,0.0,0.0,0.0,,,,,29.5,107.6,1012.1,49.2,13.1,,,,,2003-12-11T05:17:49,2003-12-11T17:37:47,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-12,31.1,25.7,28.5,33.8,25.7,30.8,22.0,68.6,0.0,0.0,0.0,,,,,27.7,106.8,1011.3,58.2,13.0,,,,,2003-12-12T05:18:15,2003-12-12T17:38:16,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-13,30.1,26.1,27.9,34.3,26.1,30.7,22.7,73.7,0.0,0.0,0.0,,,,,25.9,93.3,1010.8,66.0,10.9,,,,,2003-12-13T05:18:42,2003-12-13T17:38:46,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-14,30.7,26.6,28.2,33.8,26.6,30.6,22.2,70.7,0.0,0.0,0.0,,,,,24.1,92.9,1011.6,60.4,14.1,,,,,2003-12-14T05:19:09,2003-12-14T17:39:15,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-15,30.7,26.1,28.2,34.4,26.1,30.5,22.1,70.1,0.0,0.0,0.0,,,,,25.9,87.5,1011.7,56.7,14.0,,,,,2003-12-15T05:19:36,2003-12-15T17:39:45,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-16,30.2,26.9,28.2,32.6,29.0,30.5,21.6,67.7,0.0,0.0,0.0,,,,,22.3,84.2,1012.1,48.8,14.0,,,,,2003-12-16T05:20:04,2003-12-16T17:40:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-17,30.1,26.1,28.0,32.6,26.1,29.6,21.2,67.0,0.0,0.0,0.0,,,,,22.3,88.8,1012.1,52.5,13.7,,,,,2003-12-17T05:20:33,2003-12-17T17:40:45,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-18,31.1,26.1,28.2,33.8,26.1,30.3,21.5,67.1,0.0,0.0,0.0,,,,,29.5,98.8,1012.1,49.6,13.3,,,,,2003-12-18T05:21:01,2003-12-18T17:41:15,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-19,31.1,26.1,28.6,33.8,26.1,30.8,21.7,66.8,0.0,0.0,0.0,,,,,31.3,97.0,1013.4,60.8,12.1,,,,,2003-12-19T05:21:30,2003-12-19T17:41:45,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-20,32.1,26.4,28.6,34.3,26.4,30.8,21.5,66.1,0.0,0.0,0.0,,,,,25.9,92.1,1013.4,57.5,14.0,,,,,2003-12-20T05:22:00,2003-12-20T17:42:15,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-21,31.1,26.7,28.3,33.8,26.7,30.8,22.2,70.4,0.0,0.0,0.0,,,,,27.7,97.8,1012.5,50.8,13.0,,,,,2003-12-21T05:22:29,2003-12-21T17:42:45,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-22,30.6,26.1,28.2,33.2,26.1,30.2,21.6,68.2,0.0,0.0,0.0,,,,,25.9,92.6,1011.6,55.8,14.0,,,,,2003-12-22T05:22:59,2003-12-22T17:43:14,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-23,30.9,26.1,28.1,33.3,26.1,30.2,21.8,69.3,0.0,0.0,0.0,,,,,27.7,94.8,1010.8,53.0,14.1,,,,,2003-12-23T05:23:29,2003-12-23T17:43:44,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-24,32.1,26.4,28.9,35.9,26.4,31.6,22.3,68.2,0.0,0.0,0.0,,,,,25.9,97.8,1010.9,49.1,14.3,,,,,2003-12-24T05:23:59,2003-12-24T17:44:14,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-25,31.4,26.1,28.7,34.9,26.1,31.3,22.3,69.3,0.0,0.0,0.0,,,,,27.7,110.1,1011.2,44.4,14.0,,,,,2003-12-25T05:24:29,2003-12-25T17:44:43,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-26,31.1,26.1,28.3,34.1,26.1,30.8,22.3,70.6,0.0,0.0,0.0,,,,,29.5,106.5,1010.0,51.8,13.3,,,,,2003-12-26T05:24:59,2003-12-26T17:45:12,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-27,31.1,26.1,28.3,33.8,26.1,30.4,22.1,69.7,0.0,0.0,0.0,,,,,31.3,95.0,1009.9,62.2,14.1,,,,,2003-12-27T05:25:29,2003-12-27T17:45:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-28,31.1,26.7,28.5,35.6,26.7,31.7,23.0,72.7,0.0,0.0,0.0,,,,,27.7,102.0,1009.0,55.4,13.6,,,,,2003-12-28T05:26:00,2003-12-28T17:46:09,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-29,31.1,26.1,28.1,35.6,26.1,30.9,22.9,73.5,0.0,0.0,0.0,,,,,31.3,100.0,1009.8,74.8,14.1,,,,,2003-12-29T05:26:30,2003-12-29T17:46:37,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-30,31.4,25.4,28.4,34.7,25.4,30.8,22.5,70.9,0.0,0.0,0.0,,,,,25.9,93.5,1010.0,63.8,14.0,,,,,2003-12-30T05:27:00,2003-12-30T17:47:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2003-12-31,31.1,26.1,28.8,33.8,26.1,31.5,22.2,68.2,0.0,0.0,0.0,,,,,40.7,115.9,1010.4,45.8,13.6,,,,,2003-12-31T05:27:30,2003-12-31T17:47:32,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-01,31.1,26.1,28.4,34.7,26.1,31.0,22.4,70.6,0.0,0.0,0.0,,,,,18.4,92.8,1011.1,70.0,14.1,,,,,2004-01-01T05:28:00,2004-01-01T17:47:59,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-02,31.4,25.1,28.0,34.9,25.1,30.0,22.4,72.6,0.0,0.0,0.0,,,,,27.7,115.6,1010.5,53.3,14.0,,,,,2004-01-02T05:28:30,2004-01-02T17:48:26,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-03,30.7,26.1,28.5,35.2,26.1,31.9,23.4,74.4,0.0,0.0,0.0,,,,,27.7,100.5,1009.8,85.4,12.9,,,,,2004-01-03T05:29:00,2004-01-03T17:48:52,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-04,31.1,26.1,28.6,35.6,26.1,31.6,22.7,70.9,0.0,0.0,0.0,,,,,29.5,94.2,1008.9,65.0,11.8,,,,,2004-01-04T05:29:29,2004-01-04T17:49:17,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-05,32.1,26.9,29.0,35.9,29.0,31.8,22.0,66.3,0.0,0.0,0.0,,,,,29.5,103.7,1009.4,45.2,13.7,,,,,2004-01-05T05:29:58,2004-01-05T17:49:42,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-06,31.2,26.1,28.7,34.9,26.1,31.5,22.4,69.3,0.0,0.0,0.0,,,,,29.5,103.0,1009.9,56.7,14.0,,,,,2004-01-06T05:30:27,2004-01-06T17:50:06,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-07,31.4,25.1,28.6,34.7,25.1,31.3,22.6,70.7,0.0,0.0,0.0,,,,,33.5,114.4,1010.0,52.1,13.2,,,,,2004-01-07T05:30:56,2004-01-07T17:50:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-08,32.1,26.1,28.8,35.9,26.1,31.8,22.8,70.8,0.0,0.0,0.0,,,,,24.1,91.6,1009.8,60.0,14.1,,,,,2004-01-08T05:31:24,2004-01-08T17:50:53,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-09,31.2,26.1,28.6,34.9,26.1,31.5,22.8,71.7,0.0,0.0,0.0,,,,,22.3,93.4,1009.9,62.2,14.0,,,,,2004-01-09T05:31:52,2004-01-09T17:51:16,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-10,31.1,26.1,28.2,35.6,26.1,30.9,22.9,73.5,0.0,0.0,0.0,,,,,20.5,84.9,1009.8,54.2,13.7,,,,,2004-01-10T05:32:20,2004-01-10T17:51:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-11,32.1,26.1,28.7,35.9,26.1,31.9,22.9,71.2,0.0,0.0,0.0,,,,,22.3,82.5,1010.3,64.2,13.6,,,,,2004-01-11T05:32:47,2004-01-11T17:51:59,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-12,30.2,24.2,27.1,35.2,24.2,29.2,23.8,82.5,0.0,0.0,0.0,,,,,18.4,130.6,1011.7,91.7,11.3,,,,,2004-01-12T05:33:14,2004-01-12T17:52:19,0.67,Overcast,Cloudy skies throughout the day.,cloudy,82398099999
"Caucaia, CE, Brasil",2004-01-13,30.1,25.7,28.0,35.2,25.7,31.2,23.9,78.7,0.0,0.0,0.0,,,,,22.3,95.6,1010.9,67.1,12.9,,,,,2004-01-13T05:33:40,2004-01-13T17:52:39,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-14,30.1,26.1,28.0,35.2,26.1,30.7,23.6,77.4,0.0,0.0,0.0,,,,,22.3,95.2,1010.8,83.3,12.4,,,,,2004-01-14T05:34:05,2004-01-14T17:52:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-15,31.1,24.1,27.4,35.2,24.1,29.5,22.9,77.1,0.0,0.0,0.0,,,,,20.5,108.9,1010.8,82.6,13.9,,,,,2004-01-15T05:34:31,2004-01-15T17:53:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-16,31.1,25.1,28.0,35.6,25.1,30.7,23.4,76.9,0.0,0.0,0.0,,,,,25.9,95.4,1008.9,62.2,13.0,,,,,2004-01-16T05:34:55,2004-01-16T17:53:34,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-17,30.2,25.6,27.9,35.2,25.6,30.7,23.8,78.9,0.0,0.0,0.0,,,,,25.9,107.6,1009.1,90.0,14.0,,,,,2004-01-17T05:35:19,2004-01-17T17:53:50,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-18,29.1,25.1,27.1,32.1,25.1,28.5,22.5,76.6,0.0,0.0,0.0,,,,,18.4,30.5,1011.7,88.3,11.9,,,,,2004-01-18T05:35:43,2004-01-18T17:54:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-19,30.1,24.9,27.4,34.3,24.9,29.7,22.9,76.7,0.0,0.0,0.0,,,,,18.4,72.2,1010.8,67.5,12.6,,,,,2004-01-19T05:36:06,2004-01-19T17:54:21,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-20,30.1,24.1,26.6,34.3,24.1,28.3,22.7,79.5,0.0,0.0,0.0,,,,,18.4,36.4,1011.2,78.3,11.5,,,,,2004-01-20T05:36:28,2004-01-20T17:54:35,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-21,29.1,24.1,26.4,32.1,24.1,28.0,22.9,81.5,0.0,0.0,0.0,,,,,18.4,89.0,1010.7,80.4,11.9,,,,,2004-01-21T05:36:50,2004-01-21T17:54:49,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
"Caucaia, CE, Brasil",2004-01-22,26.1,25.1,25.4,26.1,25.1,25.4,23.4,88.5,0.0,0.0,0.0,,,,,13.0,82.9,1009.9,90.0,10.3,,,,,2004-01-22T05:37:11,2004-01-22T17:55:01,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,82398099999
